Ticket_ID,llm_score
TKT-112204,0
TKT-112205,0
TKT-112206,2
TKT-112207,1
TKT-112208,0
TKT-112209,0
TKT-112210,0
TKT-112211,0
TKT-112212,0
TKT-112213,1
TKT-112214,1
TKT-112215,0
TKT-112216,0
TKT-112217,1
TKT-112218,1
TKT-112219,0
TKT-112220,1
TKT-112221,1
TKT-112222,0
TKT-112223,0
TKT-112224,3
TKT-112225,0
TKT-112226,2
TKT-112227,3
TKT-112228,2
TKT-112229,0
TKT-112230,0
TKT-112231,1
TKT-112232,0
TKT-112233,1
TKT-112234,0
TKT-112235,0
TKT-112236,0
TKT-112237,1
TKT-112238,1
TKT-112239,1
TKT-112240,0
TKT-112241,0
TKT-112242,2
TKT-112243,0
TKT-112244,0
TKT-112245,0
TKT-112246,0
TKT-112247,2
TKT-112248,1
TKT-112249,0
TKT-112250,1
TKT-112251,1
TKT-112252,1
TKT-112253,0
TKT-112254,0
TKT-112255,0
TKT-112256,1
TKT-112257,1
TKT-112258,0
TKT-112259,0
TKT-112260,2
TKT-112261,1
TKT-112262,0
TKT-112263,0
TKT-112264,0
TKT-112265,0
TKT-112266,0
TKT-112267,0
TKT-112268,2
TKT-112269,0
TKT-112270,0
TKT-112271,2
TKT-112272,0
TKT-112273,0
TKT-112274,1
TKT-112275,1
TKT-112276,1
TKT-112277,2
TKT-112278,2
TKT-112279,1
TKT-112280,0
TKT-112281,1
TKT-112282,2
TKT-112283,0
TKT-112284,1
TKT-112285,0
TKT-112286,2
TKT-112287,0
TKT-112288,0
TKT-112289,2
TKT-112290,0
TKT-112291,2
TKT-112292,0
TKT-112293,0
TKT-112294,1
TKT-112295,2
TKT-112296,0
TKT-112297,3
TKT-112298,0
TKT-112299,2
TKT-112300,2
TKT-112301,0
TKT-112302,0
TKT-112303,0
TKT-112304,1
TKT-112305,0
TKT-112306,0
TKT-112307,0
TKT-112308,0
TKT-112309,0
TKT-112310,0
TKT-112311,2
TKT-112312,3
TKT-112313,0
TKT-112314,0
TKT-112315,1
TKT-112316,0
TKT-112317,0
TKT-112318,0
TKT-112319,0
TKT-112320,1
TKT-112321,0
TKT-112322,2
TKT-112323,0
TKT-112324,0
TKT-112325,3
TKT-112326,1
TKT-112327,1
TKT-112328,0
TKT-112329,1
TKT-112330,0
TKT-112331,2
TKT-112332,2
TKT-112333,0
TKT-112334,0
TKT-112335,1
TKT-112336,1
TKT-112337,1
TKT-112338,1
TKT-112339,0
TKT-112340,0
TKT-112341,0
TKT-112342,1
TKT-112343,0
TKT-112344,1
TKT-112345,2
TKT-112346,0
TKT-112347,1
TKT-112348,0
TKT-112349,1
TKT-112350,0
TKT-112351,2
TKT-112352,0
TKT-112353,1
TKT-112354,0
TKT-112355,3
TKT-112356,1
TKT-112357,3
TKT-112358,0
TKT-112359,0
TKT-112360,0
TKT-112361,2
TKT-112362,1
TKT-112363,0
TKT-112364,1
TKT-112365,1
TKT-112366,1
TKT-112367,1
TKT-112368,1
TKT-112369,2
TKT-112370,0
TKT-112371,0
TKT-112372,1
TKT-112373,0
TKT-112374,0
TKT-112375,0
TKT-112376,0
TKT-112377,1
TKT-112378,1
TKT-112379,1
TKT-112380,1
TKT-112381,0
TKT-112382,2
TKT-112383,3
TKT-112384,0
TKT-112385,0
TKT-112386,0
TKT-112387,1
TKT-112388,2
TKT-112389,1
TKT-112390,1
TKT-112391,0
TKT-112392,0
TKT-112393,1
TKT-112394,3
TKT-112395,1
TKT-112396,1
TKT-112397,0
TKT-112398,1
TKT-112399,0
TKT-112400,1
TKT-112401,2
TKT-112402,1
TKT-112403,0
TKT-112404,1
TKT-112405,1
TKT-112406,0
TKT-112407,1
TKT-112408,0
TKT-112409,0
TKT-112410,0
TKT-112411,1
TKT-112412,0
TKT-112413,0
TKT-112414,0
TKT-112415,0
TKT-112416,0
TKT-112417,0
TKT-112418,1
TKT-112419,1
TKT-112420,2
TKT-112421,0
TKT-112422,1
TKT-112423,1
TKT-112424,0
TKT-112425,0
TKT-112426,2
TKT-112427,1
TKT-112428,1
TKT-112429,1
TKT-112430,0
TKT-112431,1
TKT-112432,0
TKT-112433,0
TKT-112434,0
TKT-112435,3
TKT-112436,1
TKT-112437,0
TKT-112438,0
TKT-112439,1
TKT-112440,1
TKT-112441,0
TKT-112442,1
TKT-112443,0
TKT-112444,2
TKT-112445,2
TKT-112446,1
TKT-112447,0
TKT-112448,0
TKT-112449,0
TKT-112450,1
TKT-112451,0
TKT-112452,2
TKT-112453,0
TKT-112454,0
TKT-112455,2
TKT-112456,3
TKT-112457,0
TKT-112458,0
TKT-112459,1
TKT-112460,1
TKT-112461,0
TKT-112462,1
TKT-112463,2
TKT-112464,0
TKT-112465,1
TKT-112466,0
TKT-112467,1
TKT-112468,0
TKT-112469,0
TKT-112470,0
TKT-112471,0
TKT-112472,1
TKT-112473,1
TKT-112474,0
TKT-112475,1
TKT-112476,2
TKT-112477,2
TKT-112478,1
TKT-112479,1
TKT-112480,1
TKT-112481,0
TKT-112482,1
TKT-112483,0
TKT-112484,1
TKT-112485,2
TKT-112486,0
TKT-112487,0
TKT-112488,0
TKT-112489,1
TKT-112490,2
TKT-112491,0
TKT-112492,1
TKT-112493,2
TKT-112494,1
TKT-112495,2
TKT-112496,0
TKT-112497,2
TKT-112498,1
TKT-112499,1
TKT-112500,0
TKT-112501,1
TKT-112502,1
TKT-112503,0
TKT-112504,1
TKT-112505,0
TKT-112506,1
TKT-112507,2
TKT-112508,0
TKT-112509,1
TKT-112510,1
TKT-112511,0
TKT-112512,1
TKT-112513,3
TKT-112514,3
TKT-112515,3
TKT-112516,0
TKT-112517,2
TKT-112518,3
TKT-112519,0
TKT-112520,0
TKT-112521,0
TKT-112522,1
TKT-112523,1
TKT-112524,2
TKT-112525,0
TKT-112526,1
TKT-112527,2
TKT-112528,1
TKT-112529,2
TKT-112530,0
TKT-112531,2
TKT-112532,0
TKT-112533,1
TKT-112534,0
TKT-112535,0
TKT-112536,0
TKT-112537,0
TKT-112538,1
TKT-112539,2
TKT-112540,0
TKT-112541,1
TKT-112542,0
TKT-112543,1
TKT-112544,0
TKT-112545,2
TKT-112546,3
TKT-112547,0
TKT-112548,3
TKT-112549,0
TKT-112550,0
TKT-112551,2
TKT-112552,0
TKT-112553,1
TKT-112554,1
TKT-112555,1
TKT-112556,0
TKT-112557,1
TKT-112558,1
TKT-112559,3
TKT-112560,1
TKT-112561,1
TKT-112562,0
TKT-112563,1
TKT-112564,0
TKT-112565,0
TKT-112566,2
TKT-112567,2
TKT-112568,1
TKT-112569,0
TKT-112570,1
TKT-112571,0
TKT-112572,0
TKT-112573,2
TKT-112574,1
TKT-112575,1
TKT-112576,1
TKT-112577,1
TKT-112578,1
TKT-112579,1
TKT-112580,1
TKT-112581,1
TKT-112582,0
TKT-112583,3
TKT-112584,1
TKT-112585,1
TKT-112586,1
TKT-112587,0
TKT-112588,2
TKT-112589,1
TKT-112590,0
TKT-112591,1
TKT-112592,0
TKT-112593,2
TKT-112594,2
TKT-112595,1
TKT-112596,1
TKT-112597,1
TKT-112598,1
TKT-112599,2
TKT-112600,2
TKT-112601,3
TKT-112602,0
TKT-112603,2
TKT-112604,0
TKT-112605,1
TKT-112606,0
TKT-112607,3
TKT-112608,2
TKT-112609,1
TKT-112610,0
TKT-112611,0
TKT-112612,0
TKT-112613,0
TKT-112614,0
TKT-112615,0
TKT-112616,0
TKT-112617,2
TKT-112618,1
TKT-112619,3
TKT-112620,1
TKT-112621,0
TKT-112622,0
TKT-112623,0
TKT-112624,2
TKT-112625,1
TKT-112626,0
TKT-112627,1
TKT-112628,3
TKT-112629,0
TKT-112630,0
TKT-112631,0
TKT-112632,1
TKT-112633,0
TKT-112634,3
TKT-112635,0
TKT-112636,0
TKT-112637,1
TKT-112638,2
TKT-112639,1
TKT-112640,0
TKT-112641,1
TKT-112642,0
TKT-112643,1
TKT-112644,2
TKT-112645,0
TKT-112646,2
TKT-112647,1
TKT-112648,0
TKT-112649,0
TKT-112650,0
TKT-112651,0
TKT-112652,0
TKT-112653,1
TKT-112654,2
TKT-112655,3
TKT-112656,1
TKT-112657,0
TKT-112658,0
TKT-112659,1
TKT-112660,1
TKT-112661,0
TKT-112662,0
TKT-112663,0
TKT-112664,1
TKT-112665,0
TKT-112666,2
TKT-112667,0
TKT-112668,0
TKT-112669,0
TKT-112670,0
TKT-112671,1
TKT-112672,1
TKT-112673,2
TKT-112674,1
TKT-112675,0
TKT-112676,1
TKT-112677,0
TKT-112678,2
TKT-112679,0
TKT-112680,3
TKT-112681,1
TKT-112682,2
TKT-112683,0
TKT-112684,1
TKT-112685,2
TKT-112686,2
TKT-112687,2
TKT-112688,0
TKT-112689,1
TKT-112690,0
TKT-112691,2
TKT-112692,1
TKT-112693,0
TKT-112694,1
TKT-112695,1
TKT-112696,0
TKT-112697,2
TKT-112698,0
TKT-112699,1
TKT-112700,2
TKT-112701,0
TKT-112702,1
TKT-112703,1
TKT-112704,1
TKT-112705,1
TKT-112706,1
TKT-112707,1
TKT-112708,0
TKT-112709,2
TKT-112710,0
TKT-112711,2
TKT-112712,1
TKT-112713,1
TKT-112714,1
TKT-112715,2
TKT-112716,1
TKT-112717,1
TKT-112718,2
TKT-112719,0
TKT-112720,3
TKT-112721,0
TKT-112722,0
TKT-112723,1
TKT-112724,0
TKT-112725,0
TKT-112726,0
TKT-112727,2
TKT-112728,0
TKT-112729,1
TKT-112730,1
TKT-112731,1
TKT-112732,0
TKT-112733,2
TKT-112734,0
TKT-112735,0
TKT-112736,1
TKT-112737,1
TKT-112738,0
TKT-112739,0
TKT-112740,1
TKT-112741,0
TKT-112742,1
TKT-112743,1
TKT-112744,2
TKT-112745,3
TKT-112746,1
TKT-112747,0
TKT-112748,1
TKT-112749,0
TKT-112750,1
TKT-112751,1
TKT-112752,0
TKT-112753,0
TKT-112754,0
TKT-112755,0
TKT-112756,1
TKT-112757,1
TKT-112758,0
TKT-112759,0
TKT-112760,1
TKT-112761,1
TKT-112762,3
TKT-112763,2
TKT-112764,0
TKT-112765,0
TKT-112766,2
TKT-112767,1
TKT-112768,0
TKT-112769,0
TKT-112770,3
TKT-112771,3
TKT-112772,2
TKT-112773,1
TKT-112774,0
TKT-112775,1
TKT-112776,1
TKT-112777,1
TKT-112778,0
TKT-112779,0
TKT-112780,1
TKT-112781,0
TKT-112782,2
TKT-112783,1
TKT-112784,1
TKT-112785,0
TKT-112786,1
TKT-112787,0
TKT-112788,1
TKT-112789,0
TKT-112790,0
TKT-112791,1
TKT-112792,1
TKT-112793,0
TKT-112794,1
TKT-112795,0
TKT-112796,0
TKT-112797,0
TKT-112798,0
TKT-112799,0
TKT-112800,0
TKT-112801,1
TKT-112802,0
TKT-112803,1
TKT-112804,1
TKT-112805,1
TKT-112806,0
TKT-112807,1
TKT-112808,0
TKT-112809,0
TKT-112810,1
TKT-112811,1
TKT-112812,2
TKT-112813,1
TKT-112814,0
TKT-112815,1
TKT-112816,2
TKT-112817,1
TKT-112818,0
TKT-112819,2
TKT-112820,0
TKT-112821,0
TKT-112822,2
TKT-112823,2
TKT-112824,0
TKT-112825,1
TKT-112826,3
TKT-112827,2
TKT-112828,2
TKT-112829,1
TKT-112830,0
TKT-112831,3
TKT-112832,2
TKT-112833,2
TKT-112834,1
TKT-112835,0
TKT-112836,0
TKT-112837,0
TKT-112838,0
TKT-112839,0
TKT-112840,0
TKT-112841,1
TKT-112842,0
TKT-112843,2
TKT-112844,1
TKT-112845,1
TKT-112846,0
TKT-112847,0
TKT-112848,1
TKT-112849,0
TKT-112850,0
TKT-112851,0
TKT-112852,1
TKT-112853,0
TKT-112854,0
TKT-112855,0
TKT-112856,1
TKT-112857,2
TKT-112858,1
TKT-112859,0
TKT-112860,0
TKT-112861,0
TKT-112862,0
TKT-112863,2
TKT-112864,0
TKT-112865,1
TKT-112866,0
TKT-112867,0
TKT-112868,0
TKT-112869,1
TKT-112870,0
TKT-112871,0
TKT-112872,0
TKT-112873,1
TKT-112874,0
TKT-112875,1
TKT-112876,2
TKT-112877,1
TKT-112878,2
TKT-112879,0
TKT-112880,1
TKT-112881,0
TKT-112882,1
TKT-112883,2
TKT-112884,0
TKT-112885,0
TKT-112886,0
TKT-112887,0
TKT-112888,0
TKT-112889,1
TKT-112890,0
TKT-112891,1
TKT-112892,1
TKT-112893,2
TKT-112894,1
TKT-112895,1
TKT-112896,0
TKT-112897,0
TKT-112898,0
TKT-112899,1
TKT-112900,1
TKT-112901,0
TKT-112902,0
TKT-112903,1
TKT-112904,0
TKT-112905,2
TKT-112906,0
TKT-112907,2
TKT-112908,1
TKT-112909,0
TKT-112910,1
TKT-112911,0
TKT-112912,1
TKT-112913,0
TKT-112914,0
TKT-112915,0
TKT-112916,1
TKT-112917,1
TKT-112918,0
TKT-112919,0
TKT-112920,1
TKT-112921,0
TKT-112922,0
TKT-112923,2
TKT-112924,0
TKT-112925,3
TKT-112926,0
TKT-112927,1
TKT-112928,1
TKT-112929,1
TKT-112930,0
TKT-112931,0
TKT-112932,1
TKT-112933,2
TKT-112934,3
TKT-112935,2
TKT-112936,1
TKT-112937,2
TKT-112938,0
TKT-112939,2
TKT-112940,1
TKT-112941,3
TKT-112942,0
TKT-112943,0
TKT-112944,2
TKT-112945,0
TKT-112946,0
TKT-112947,1
TKT-112948,0
TKT-112949,0
TKT-112950,2
TKT-112951,0
TKT-112952,1
TKT-112953,0
TKT-112954,0
TKT-112955,1
TKT-112956,0
TKT-112957,0
TKT-112958,0
TKT-112959,0
TKT-112960,1
TKT-112961,0
TKT-112962,1
TKT-112963,0
TKT-112964,1
TKT-112965,1
TKT-112966,2
TKT-112967,2
TKT-112968,2
TKT-112969,1
TKT-112970,3
TKT-112971,1
TKT-112972,0
TKT-112973,1
TKT-112974,2
TKT-112975,0
TKT-112976,0
TKT-112977,2
TKT-112978,0
TKT-112979,1
TKT-112980,1
TKT-112981,2
TKT-112982,2
TKT-112983,2
TKT-112984,0
TKT-112985,2
TKT-112986,2
TKT-112987,3
TKT-112988,0
TKT-112989,1
TKT-112990,2
TKT-112991,0
TKT-112992,2
TKT-112993,1
TKT-112994,1
TKT-112995,1
TKT-112996,1
TKT-112997,1
TKT-112998,2
TKT-112999,0
TKT-113000,0
TKT-113001,0
TKT-113002,0
TKT-113003,0
TKT-113004,2
TKT-113005,1
TKT-113006,0
TKT-113007,0
TKT-113008,1
TKT-113009,0
TKT-113010,1
TKT-113011,1
TKT-113012,0
TKT-113013,0
TKT-113014,0
TKT-113015,1
TKT-113016,1
TKT-113017,0
TKT-113018,1
TKT-113019,0
TKT-113020,0
TKT-113021,1
TKT-113022,1
TKT-113023,1
TKT-113024,1
TKT-113025,0
TKT-113026,1
TKT-113027,0
TKT-113028,0
TKT-113029,1
TKT-113030,2
TKT-113031,2
TKT-113032,0
TKT-113033,0
TKT-113034,1
TKT-113035,0
TKT-113036,1
TKT-113037,2
TKT-113038,0
TKT-113039,1
TKT-113040,0
TKT-113041,1
TKT-113042,1
TKT-113043,0
TKT-113044,0
TKT-113045,0
TKT-113046,0
TKT-113047,0
TKT-113048,0
TKT-113049,1
TKT-113050,0
TKT-113051,2
TKT-113052,0
TKT-113053,2
TKT-113054,1
TKT-113055,1
TKT-113056,2
TKT-113057,0
TKT-113058,2
TKT-113059,1
TKT-113060,2
TKT-113061,2
TKT-113062,2
TKT-113063,0
TKT-113064,0
TKT-113065,1
TKT-113066,1
TKT-113067,1
TKT-113068,1
TKT-113069,2
TKT-113070,0
TKT-113071,2
TKT-113072,0
TKT-113073,0
TKT-113074,1
TKT-113075,1
TKT-113076,0
TKT-113077,0
TKT-113078,0
TKT-113079,0
TKT-113080,1
TKT-113081,1
TKT-113082,1
TKT-113083,0
TKT-113084,1
TKT-113085,0
TKT-113086,1
TKT-113087,1
TKT-113088,0
TKT-113089,3
TKT-113090,1
TKT-113091,0
TKT-113092,1
TKT-113093,3
TKT-113094,1
TKT-113095,1
TKT-113096,2
TKT-113097,1
TKT-113098,1
TKT-113099,0
TKT-113100,1
TKT-113101,0
TKT-113102,1
TKT-113103,2
TKT-113104,0
TKT-113105,1
TKT-113106,0
TKT-113107,2
TKT-113108,0
TKT-113109,0
TKT-113110,0
TKT-113111,0
TKT-113112,3
TKT-113113,1
TKT-113114,2
TKT-113115,1
TKT-113116,1
TKT-113117,3
TKT-113118,0
TKT-113119,0
TKT-113120,1
TKT-113121,0
TKT-113122,0
TKT-113123,0
TKT-113124,2
TKT-113125,1
TKT-113126,0
TKT-113127,0
TKT-113128,0
TKT-113129,1
TKT-113130,0
TKT-113131,3
TKT-113132,1
TKT-113133,1
TKT-113134,1
TKT-113135,1
TKT-113136,1
TKT-113137,0
TKT-113138,1
TKT-113139,1
TKT-113140,1
TKT-113141,0
TKT-113142,1
TKT-113143,0
TKT-113144,0
TKT-113145,1
TKT-113146,2
TKT-113147,1
TKT-113148,1
TKT-113149,3
TKT-113150,1
TKT-113151,0
TKT-113152,1
TKT-113153,0
TKT-113154,0
TKT-113155,0
TKT-113156,1
TKT-113157,1
TKT-113158,0
TKT-113159,0
TKT-113160,0
TKT-113161,1
TKT-113162,1
TKT-113163,2
TKT-113164,1
TKT-113165,0
TKT-113166,2
TKT-113167,1
TKT-113168,1
TKT-113169,2
TKT-113170,1
TKT-113171,0
TKT-113172,3
TKT-113173,2
TKT-113174,2
TKT-113175,0
TKT-113176,3
TKT-113177,0
TKT-113178,2
TKT-113179,2
TKT-113180,1
TKT-113181,0
TKT-113182,3
TKT-113183,0
TKT-113184,1
TKT-113185,0
TKT-113186,0
TKT-113187,2
TKT-113188,0
TKT-113189,1
TKT-113190,3
TKT-113191,1
TKT-113192,1
TKT-113193,1
TKT-113194,0
TKT-113195,1
TKT-113196,0
TKT-113197,1
TKT-113198,2
TKT-113199,1
TKT-113200,0
TKT-113201,0
TKT-113202,0
TKT-113203,0
TKT-113204,1
TKT-113205,0
TKT-113206,0
TKT-113207,2
TKT-113208,0
TKT-113209,0
TKT-113210,1
TKT-113211,1
TKT-113212,1
TKT-113213,1
TKT-113214,1
TKT-113215,3
TKT-113216,0
TKT-113217,1
TKT-113218,0
TKT-113219,2
TKT-113220,2
TKT-113221,1
TKT-113222,0
TKT-113223,2
TKT-113224,3
TKT-113225,1
TKT-113226,1
TKT-113227,1
TKT-113228,0
TKT-113229,0
TKT-113230,0
TKT-113231,1
TKT-113232,1
TKT-113233,0
TKT-113234,0
TKT-113235,1
TKT-113236,1
TKT-113237,0
TKT-113238,0
TKT-113239,0
TKT-113240,1
TKT-113241,1
TKT-113242,1
TKT-113243,1
TKT-113244,0
TKT-113245,1
TKT-113246,1
TKT-113247,0
TKT-113248,1
TKT-113249,0
TKT-113250,1
TKT-113251,0
TKT-113252,1
TKT-113253,1
TKT-113254,2
TKT-113255,0
TKT-113256,1
TKT-113257,0
TKT-113258,1
TKT-113259,1
TKT-113260,1
TKT-113261,0
TKT-113262,0
TKT-113263,1
TKT-113264,0
TKT-113265,1
TKT-113266,1
TKT-113267,1
TKT-113268,2
TKT-113269,1
TKT-113270,1
TKT-113271,1
TKT-113272,1
TKT-113273,3
TKT-113274,0
TKT-113275,0
TKT-113276,0
TKT-113277,0
TKT-113278,1
TKT-113279,2
TKT-113280,1
TKT-113281,0
TKT-113282,1
TKT-113283,0
TKT-113284,2
TKT-113285,0
TKT-113286,0
TKT-113287,1
TKT-113288,2
TKT-113289,0
TKT-113290,0
TKT-113291,2
TKT-113292,1
TKT-113293,0
TKT-113294,3
TKT-113295,0
TKT-113296,2
TKT-113297,0
TKT-113298,0
TKT-113299,3
TKT-113300,1
TKT-113301,3
TKT-113302,0
TKT-113303,1
TKT-113304,1
TKT-113305,2
TKT-113306,0
TKT-113307,2
TKT-113308,0
TKT-113309,0
TKT-113310,3
TKT-113311,1
TKT-113312,1
TKT-113313,1
TKT-113314,0
TKT-113315,1
TKT-113316,0
TKT-113317,1
TKT-113318,0
TKT-113319,0
TKT-113320,0
TKT-113321,1
TKT-113322,0
TKT-113323,0
TKT-113324,1
TKT-113325,0
TKT-113326,1
TKT-113327,1
TKT-113328,2
TKT-113329,1
TKT-113330,1
TKT-113331,3
TKT-113332,0
TKT-113333,3
TKT-113334,0
TKT-113335,1
TKT-113336,1
TKT-113337,3
TKT-113338,0
TKT-113339,0
TKT-113340,0
TKT-113341,0
TKT-113342,0
TKT-113343,0
TKT-113344,2
TKT-113345,0
TKT-113346,2
TKT-113347,0
TKT-113348,0
TKT-113349,1
TKT-113350,0
TKT-113351,2
TKT-113352,1
TKT-113353,1
TKT-113354,0
TKT-113355,1
TKT-113356,0
TKT-113357,1
TKT-113358,0
TKT-113359,0
TKT-113360,3
TKT-113361,1
TKT-113362,0
TKT-113363,3
TKT-113364,0
TKT-113365,3
TKT-113366,1
TKT-113367,0
TKT-113368,1
TKT-113369,0
TKT-113370,1
TKT-113371,0
TKT-113372,1
TKT-113373,0
TKT-113374,0
TKT-113375,2
TKT-113376,0
TKT-113377,1
TKT-113378,1
TKT-113379,1
TKT-113380,3
TKT-113381,1
TKT-113382,1
TKT-113383,1
TKT-113384,2
TKT-113385,0
TKT-113386,0
TKT-113387,0
TKT-113388,0
TKT-113389,1
TKT-113390,1
TKT-113391,1
TKT-113392,0
TKT-113393,2
TKT-113394,3
TKT-113395,2
TKT-113396,0
TKT-113397,0
TKT-113398,0
TKT-113399,1
TKT-113400,2
TKT-113401,0
TKT-113402,0
TKT-113403,2
TKT-113404,0
TKT-113405,0
TKT-113406,0
TKT-113407,0
TKT-113408,1
TKT-113409,3
TKT-113410,1
TKT-113411,0
TKT-113412,3
TKT-113413,1
TKT-113414,0
TKT-113415,0
TKT-113416,0
TKT-113417,0
TKT-113418,0
TKT-113419,1
TKT-113420,1
TKT-113421,1
TKT-113422,1
TKT-113423,2
TKT-113424,1
TKT-113425,1
TKT-113426,1
TKT-113427,1
TKT-113428,0
TKT-113429,0
TKT-113430,1
TKT-113431,1
TKT-113432,0
TKT-113433,1
TKT-113434,3
TKT-113435,1
TKT-113436,0
TKT-113437,0
TKT-113438,1
TKT-113439,1
TKT-113440,0
TKT-113441,0
TKT-113442,2
TKT-113443,0
TKT-113444,3
TKT-113445,1
TKT-113446,0
TKT-113447,0
TKT-113448,1
TKT-113449,0
TKT-113450,0
TKT-113451,3
TKT-113452,0
TKT-113453,0
TKT-113454,1
TKT-113455,1
TKT-113456,3
TKT-113457,0
TKT-113458,1
TKT-113459,1
TKT-113460,2
TKT-113461,2
TKT-113462,0
TKT-113463,1
TKT-113464,1
TKT-113465,1
TKT-113466,0
TKT-113467,0
TKT-113468,1
TKT-113469,1
TKT-113470,2
TKT-113471,0
TKT-113472,0
TKT-113473,1
TKT-113474,1
TKT-113475,1
TKT-113476,0
TKT-113477,1
TKT-113478,0
TKT-113479,2
TKT-113480,1
TKT-113481,0
TKT-113482,1
TKT-113483,2
TKT-113484,0
TKT-113485,0
TKT-113486,2
TKT-113487,0
TKT-113488,0
TKT-113489,0
TKT-113490,0
TKT-113491,2
TKT-113492,0
TKT-113493,0
TKT-113494,2
TKT-113495,0
TKT-113496,2
TKT-113497,1
TKT-113498,0
TKT-113499,0
TKT-113500,1
TKT-113501,0
TKT-113502,0
TKT-113503,0
TKT-113504,1
TKT-113505,1
TKT-113506,0
TKT-113507,2
TKT-113508,1
TKT-113509,2
TKT-113510,1
TKT-113511,1
TKT-113512,3
TKT-113513,2
TKT-113514,1
TKT-113515,1
TKT-113516,1
TKT-113517,1
TKT-113518,1
TKT-113519,0
TKT-113520,2
TKT-113521,1
TKT-113522,2
TKT-113523,0
TKT-113524,1
TKT-113525,1
TKT-113526,0
TKT-113527,0
TKT-113528,1
TKT-113529,1
TKT-113530,1
TKT-113531,1
TKT-113532,1
TKT-113533,1
TKT-113534,0
TKT-113535,1
TKT-113536,0
TKT-113537,0
TKT-113538,3
TKT-113539,1
TKT-113540,0
TKT-113541,1
TKT-113542,2
TKT-113543,0
TKT-113544,3
TKT-113545,0
TKT-113546,0
TKT-113547,0
TKT-113548,2
TKT-113549,0
TKT-113550,0
TKT-113551,2
TKT-113552,0
TKT-113553,1
TKT-113554,0
TKT-113555,2
TKT-113556,1
TKT-113557,1
TKT-113558,0
TKT-113559,1
TKT-113560,1
TKT-113561,0
TKT-113562,1
TKT-113563,0
TKT-113564,1
TKT-113565,2
TKT-113566,0
TKT-113567,0
TKT-113568,0
TKT-113569,1
TKT-113570,1
TKT-113571,3
TKT-113572,0
TKT-113573,2
TKT-113574,1
TKT-113575,0
TKT-113576,0
TKT-113577,1
TKT-113578,0
TKT-113579,0
TKT-113580,2
TKT-113581,2
TKT-113582,1
TKT-113583,1
TKT-113584,0
TKT-113585,1
TKT-113586,0
TKT-113587,2
TKT-113588,0
TKT-113589,0
TKT-113590,1
TKT-113591,0
TKT-113592,1
TKT-113593,3
TKT-113594,1
TKT-113595,0
TKT-113596,0
TKT-113597,1
TKT-113598,0
TKT-113599,3
TKT-113600,1
TKT-113601,0
TKT-113602,3
TKT-113603,0
TKT-113604,1
TKT-113605,0
TKT-113606,0
TKT-113607,1
TKT-113608,2
TKT-113609,2
TKT-113610,3
TKT-113611,0
TKT-113612,1
TKT-113613,1
TKT-113614,0
TKT-113615,0
TKT-113616,1
TKT-113617,1
TKT-113618,1
TKT-113619,1
TKT-113620,0
TKT-113621,0
TKT-113622,1
TKT-113623,1
TKT-113624,1
TKT-113625,0
TKT-113626,0
TKT-113627,0
TKT-113628,1
TKT-113629,0
TKT-113630,1
TKT-113631,0
TKT-113632,0
TKT-113633,1
TKT-113634,2
TKT-113635,2
TKT-113636,1
TKT-113637,1
TKT-113638,0
TKT-113639,0
TKT-113640,0
TKT-113641,1
TKT-113642,0
TKT-113643,1
TKT-113644,1
TKT-113645,1
TKT-113646,0
TKT-113647,1
TKT-113648,1
TKT-113649,0
TKT-113650,0
TKT-113651,0
TKT-113652,0
TKT-113653,1
TKT-113654,0
TKT-113655,0
TKT-113656,0
TKT-113657,0
TKT-113658,2
TKT-113659,0
TKT-113660,0
TKT-113661,0
TKT-113662,0
TKT-113663,3
TKT-113664,1
TKT-113665,0
TKT-113666,0
TKT-113667,0
TKT-113668,3
TKT-113669,0
TKT-113670,2
TKT-113671,2
TKT-113672,0
TKT-113673,1
TKT-113674,0
TKT-113675,0
TKT-113676,2
TKT-113677,0
TKT-113678,1
TKT-113679,2
TKT-113680,0
TKT-113681,2
TKT-113682,2
TKT-113683,0
TKT-113684,2
TKT-113685,0
TKT-113686,0
TKT-113687,2
TKT-113688,1
TKT-113689,1
TKT-113690,1
TKT-113691,0
TKT-113692,2
TKT-113693,0
TKT-113694,0
TKT-113695,2
TKT-113696,0
TKT-113697,2
TKT-113698,0
TKT-113699,3
TKT-113700,1
TKT-113701,0
TKT-113702,3
TKT-113703,0
TKT-113704,1
TKT-113705,1
TKT-113706,1
TKT-113707,0
TKT-113708,2
TKT-113709,0
TKT-113710,0
TKT-113711,1
TKT-113712,2
TKT-113713,0
TKT-113714,0
TKT-113715,1
TKT-113716,2
TKT-113717,1
TKT-113718,1
TKT-113719,0
TKT-113720,3
TKT-113721,1
TKT-113722,1
TKT-113723,0
TKT-113724,3
TKT-113725,0
TKT-113726,0
TKT-113727,0
TKT-113728,2
TKT-113729,0
TKT-113730,1
TKT-113731,1
TKT-113732,1
TKT-113733,0
TKT-113734,2
TKT-113735,0
TKT-113736,1
TKT-113737,0
TKT-113738,1
TKT-113739,2
TKT-113740,0
TKT-113741,0
TKT-113742,0
TKT-113743,0
TKT-113744,0
TKT-113745,0
TKT-113746,2
TKT-113747,0
TKT-113748,1
TKT-113749,2
TKT-113750,0
TKT-113751,1
TKT-113752,3
TKT-113753,0
TKT-113754,0
TKT-113755,0
TKT-113756,3
TKT-113757,1
